#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
T1_FOM_000000156355	10.8975	2165	0.0000	99.3072	2150	121	115	0.3528	12	4.37
T1_FOM_000000156356	8.9914	1867	0.0000	100.0000	1867	88	80	0.3180	8	4.87
T1_FOM_000000156357	10.8674	4721	0.0000	100.0000	4721	262	251	0.4365	10	4.05
T1_FOM_000000156358	13.3729	3851	0.0000	99.4287	3829	270	245	0.3289	10	8.61
T1_FOM_000000156359	7.0146	1297	0.0000	100.0000	1297	45	46	0.3220	6	3.54
T1_FOM_000000156360	7.2871	2881	0.0000	100.0000	2881	105	105	0.3970	7	3.03
T1_FOM_000000156361	8.5689	1132	0.0000	100.0000	1132	50	47	0.3727	8	3.65
T1_FOM_000000156362	8.3886	1145	0.0000	92.0524	1054	45	51	0.3629	9	4.51
T1_FOM_000000156363	8.9916	1077	0.0000	100.0000	1077	48	49	0.3333	9	3.35
T1_FOM_000000156364	8.3433	3067	0.0000	100.0000	3067	126	130	0.3489	8	3.08
T1_FOM_000000156365	10.3893	1107	0.0000	100.0000	1107	57	58	0.3299	11	3.45
T1_FOM_000000156366	9.0684	10413	0.0000	99.9808	10411	475	469	0.3074	9	3.81
T1_FOM_000000156367	6.4087	1013	0.0000	100.0000	1013	31	34	0.3617	7	2.34
T1_FOM_000000156368	16.1873	1228	0.0000	100.0000	1228	90	109	0.4140	13	10.14
T1_FOM_000000156369	8.6814	6786	0.0000	99.8968	6779	297	292	0.3596	8	3.10
T1_FOM_000000156370	7.6904	1040	0.0000	100.0000	1040	38	42	0.3800	8	3.28
T1_FOM_000000156371	9.4351	4417	0.0000	100.0000	4417	210	207	0.3520	9	3.26
T1_FOM_000000156372	9.3737	2304	0.0000	100.0000	2304	106	110	0.3648	10	3.02
T1_FOM_000000156373	8.5041	3281	0.0000	98.5980	3235	138	141	0.3587	9	3.25
T1_FOM_000000156374	8.9728	4814	0.0000	99.5638	4793	217	215	0.3186	8	3.46
T1_FOM_000000156375	8.5632	3993	0.0000	100.0000	3993	168	174	0.3539	9	2.97
T1_FOM_000000156376	7.8862	3437	0.0000	98.8071	3396	133	138	0.3097	8	3.11
T1_FOM_000000156377	10.2735	6084	0.0000	100.0000	6084	311	314	0.3773	10	3.85
T1_FOM_000000156378	9.0110	1087	0.0000	99.8160	1085	47	51	0.3747	9	2.82
T1_FOM_000000156379	10.1847	11432	0.0000	100.0000	11432	577	587	0.3571	9	6.65
T1_FOM_000000156380	9.3016	3322	0.0000	100.0000	3322	155	154	0.4123	9	3.30
T1_FOM_000000156381	88.9859	1838	0.0000	100.0000	1838	779	857	0.3586	11	148.56
T1_FOM_000000156382	8.3340	5183	0.0000	100.0000	5183	218	214	0.3198	8	3.18
T1_FOM_000000156383	8.1009	1060	0.0000	100.0000	1060	45	41	0.3535	8	3.70
T1_FOM_000000156384	9.3472	23697	0.0000	99.9494	23685	1111	1104	0.3179	9	3.29
T1_FOM_000000156385	8.0548	2557	0.0000	99.2569	2538	105	101	0.3328	8	3.08
T1_FOM_000000156386	10.2941	15208	0.0000	100.0000	15208	788	778	0.3400	10	5.68
T1_FOM_000000156387	16.4867	1773	0.0000	100.0000	1773	153	139	0.3998	9	20.27
T1_FOM_000000156388	11.0720	3692	0.0000	100.0000	3692	208	201	0.3585	11	4.74
T1_FOM_000000156389	8.7712	2286	0.0000	100.0000	2286	101	100	0.3006	9	3.12
T1_FOM_000000156390	8.6029	1360	0.0000	95.2206	1295	57	60	0.2787	9	3.32
T1_FOM_000000156391	7.7903	1550	0.0000	100.0000	1550	59	62	0.3073	8	2.83
T1_FOM_000000156392	15.2096	1150	0.0000	99.8261	1148	86	89	0.3111	13	9.34
T1_FOM_000000156393	7.7864	1503	0.0000	99.7339	1499	60	57	0.2851	8	2.70
T1_FOM_000000156394	10.4259	1275	0.0000	95.5294	1218	79	54	0.3506	8	9.89
T1_FOM_000000156395	6.2036	1370	0.0000	100.0000	1370	43	42	0.3828	7	2.62
T1_FOM_000000156396	11.6439	2876	0.0000	99.7566	2869	169	166	0.3309	12	5.39
T1_FOM_000000156397	6.9238	1141	0.0000	98.7730	1127	39	40	0.1925	8	3.17
T1_FOM_000000156398	8.3333	1332	0.0000	100.0000	1332	57	54	0.2521	9	4.08
T1_FOM_000000156399	4.5167	1107	0.0000	100.0000	1107	23	27	0.3680	4	1.79
T1_FOM_000000156400	9.5865	2230	0.0000	100.0000	2230	110	104	0.3062	9	3.83
T1_FOM_000000156401	5.0314	1113	0.0000	99.0117	1102	28	28	0.2886	5	2.24
T1_FOM_000000156402	64.3397	1098	0.0000	100.0000	1098	351	357	0.2612	70	16.85
T1_FOM_000000156403	109.4628	1009	0.0000	99.1080	1000	535	569	0.3665	88	74.84
T1_FOM_000000156404	8.6648	2816	0.0000	99.8224	2811	123	121	0.3498	9	2.96
T1_FOM_000000156405	10.1946	1285	0.0000	100.0000	1285	64	67	0.3838	11	4.21
T1_FOM_000000156406	14.7696	1623	0.0000	100.0000	1623	126	114	0.3262	13	8.62
T1_FOM_000000156407	8.8349	2592	0.0000	98.9583	2565	115	114	0.3365	9	3.64
T1_FOM_000000156408	10.6825	1430	0.0000	99.9301	1429	79	74	0.3148	11	3.74
T1_FOM_000000156409	9.5464	3446	0.0000	100.0000	3446	166	163	0.3834	9	3.34
T1_FOM_000000156410	11.3642	1683	0.0000	100.0000	1683	94	97	0.2427	8	8.65
T1_FOM_000000156411	12.1685	3175	0.0000	99.9685	3174	190	196	0.3703	11	6.50
T1_FOM_000000156412	18.1101	1244	0.0000	100.0000	1244	101	123	0.3178	12	20.61
T1_FOM_000000156413	9.4035	2094	0.0000	100.0000	2094	101	96	0.2963	10	3.27
T1_FOM_000000156414	8.9669	4804	0.0000	100.0000	4804	216	215	0.2894	9	3.10
T1_FOM_000000156415	9.7545	6786	0.0000	99.9558	6783	332	330	0.3473	9	3.60
T1_FOM_000000156416	8.4824	2193	0.0000	100.0000	2193	93	93	0.3430	9	2.68
T1_FOM_000000156417	8.7309	5452	0.0000	99.9633	5450	238	238	0.3115	9	3.13
T1_FOM_000000156418	8.4536	2176	0.0000	100.0000	2176	92	92	0.3680	9	2.86
T1_FOM_000000156419	8.3856	1704	0.0000	100.0000	1704	72	71	0.3310	8	3.89
T1_FOM_000000156420	9.5293	6495	0.0000	99.9538	6492	307	312	0.2909	9	4.00
T1_FOM_000000156421	8.7704	3694	0.0000	100.0000	3694	165	159	0.2884	9	2.98
T1_FOM_000000156422	9.1896	4831	0.0000	99.9172	4827	221	223	0.3420	9	3.32
T1_FOM_000000156423	9.6885	4131	0.0000	100.0000	4131	193	207	0.3048	9	4.48
T1_FOM_000000156424	8.8496	2135	0.0000	100.0000	2135	94	95	0.3325	9	2.86
T1_FOM_000000156425	11.9248	5479	0.0000	100.0000	5479	333	320	0.3636	9	12.32
T1_FOM_000000156426	25.7237	1017	0.0000	100.0000	1017	139	123	0.2570	24	12.64
T1_FOM_000000156427	7.6269	1324	0.0000	100.0000	1324	52	49	0.2327	7	3.98
T1_FOM_000000156428	8.1839	5144	0.0000	100.0000	5144	211	210	0.3684	8	2.75
T1_FOM_000000156429	8.8704	7711	0.0000	99.7017	7688	342	342	0.3759	9	3.21
T1_FOM_000000156430	6.6500	1203	0.0000	100.0000	1203	41	39	0.2758	6	2.57
T1_FOM_000000156431	18.5029	1195	0.0000	100.0000	1195	109	112	0.3691	17	9.72
T1_FOM_000000156432	9.3035	10703	0.0000	99.9907	10702	499	497	0.3457	9	3.24
T1_FOM_000000156433	163.9322	1062	0.0000	100.0000	1062	890	854	0.3941	9	309.99
T1_FOM_000000156434	8.1603	2265	0.0000	95.9382	2173	95	90	0.3461	8	3.48
T1_FOM_000000156435	8.6262	1252	0.0000	99.2013	1242	55	53	0.3241	7	5.27
T1_FOM_000000156436	9.4281	2142	0.0000	99.8599	2139	98	104	0.3259	10	3.96
T1_FOM_000000156437	9.4093	9894	0.0000	100.0000	9894	469	462	0.2891	9	3.62
T1_FOM_000000156438	10.0957	4973	0.0000	100.0000	4973	249	253	0.2921	9	4.59
T1_FOM_000000156439	9.2904	1980	0.0000	100.0000	1980	93	91	0.3265	9	3.97
T1_FOM_000000156440	9.0970	9793	0.0000	100.0000	9793	446	445	0.3298	9	3.32
T1_FOM_000000156441	7.4029	1107	0.0000	98.1030	1086	42	40	0.4306	7	3.19
T1_FOM_000000156442	9.8223	5396	0.0000	99.0363	5344	263	267	0.2826	9	4.34
T1_FOM_000000156443	9.0155	2063	0.0000	99.6607	2056	92	94	0.3651	9	3.78
T1_FOM_000000156444	8.2203	1956	0.0000	100.0000	1956	80	81	0.3505	8	3.41
T1_FOM_000000156445	9.2036	13887	0.0000	100.0000	13887	643	635	0.3423	9	3.16
T1_FOM_000000156446	7.3994	1675	0.0000	100.0000	1675	62	62	0.3731	7	3.18
T1_FOM_000000156447	7.7509	2565	0.0000	98.2066	2519	100	99	0.2756	7	4.58
T1_FOM_000000156448	8.0231	1171	0.0000	98.6336	1155	46	48	0.3390	8	2.65
T1_FOM_000000156449	18.7755	2214	0.0000	100.0000	2214	210	206	0.4929	18	5.17
T1_FOM_000000156450	9.9382	5243	0.0000	99.9237	5239	260	261	0.3369	9	3.62
T1_FOM_000000156451	15.9507	1906	0.0000	98.4260	1876	161	143	0.3328	13	11.05
T1_FOM_000000156452	7.7204	3158	0.0000	100.0000	3158	121	123	0.3686	7	2.98
T1_FOM_000000156453	9.3975	1648	0.0000	98.9078	1630	87	68	0.3607	10	4.60
T1_FOM_000000156454	7.7557	1457	0.0000	100.0000	1457	58	55	0.3319	8	3.32
T1_FOM_000000156455	7.8173	3322	0.0000	100.0000	3322	131	129	0.3319	7	2.78
T1_FOM_000000156456	8.7113	9379	0.0000	100.0000	9379	411	406	0.2900	9	2.97
T1_FOM_000000156457	6.6660	2099	0.0000	100.0000	2099	70	70	0.3257	6	2.42
T1_FOM_000000156458	8.2205	3573	0.0000	99.9720	3572	151	143	0.3374	7	3.84
T1_FOM_000000156459	10.0543	5179	0.0000	100.0000	5179	266	255	0.3655	9	5.64
T1_FOM_000000156460	7.4837	1629	0.0000	99.5703	1622	62	60	0.2619	7	2.81
T1_FOM_000000156461	9.4817	5769	0.0000	99.3240	5730	273	274	0.3382	9	3.70
T1_FOM_000000156462	8.6540	3269	0.0000	99.5717	3255	144	139	0.3821	9	2.94
T1_FOM_000000156463	9.6938	4292	0.0000	100.0000	4292	209	207	0.3782	9	5.06
T1_FOM_000000156464	10.0998	1703	0.0000	98.7669	1682	87	85	0.3100	10	3.97
T1_FOM_000000156465	9.5821	7482	0.0000	100.0000	7482	356	361	0.3771	9	3.02
T1_FOM_000000156466	10.7015	5018	0.0000	99.6413	5000	267	270	0.3156	11	3.69
T1_FOM_000000156467	8.8550	2924	0.0000	100.0000	2924	128	131	0.3673	9	3.81
T1_FOM_000000156468	9.3613	1644	0.0000	99.1484	1630	80	74	0.3425	9	4.76
T1_FOM_000000156469	8.1023	2024	0.0000	99.6047	2016	82	82	0.3148	8	3.71
T1_FOM_000000156470	10.6084	3205	0.0000	100.0000	3205	170	170	0.3744	11	3.23
T1_FOM_000000156471	10.2849	1204	0.0000	100.0000	1204	63	61	0.3448	9	4.72
T1_FOM_000000156472	9.9469	1487	0.0000	100.0000	1487	75	73	0.3397	10	3.62
T1_FOM_000000156473	9.3911	6794	0.0000	99.7203	6775	321	317	0.3359	9	3.20
T1_FOM_000000156474	31.3767	1107	0.0000	99.9097	1106	178	169	0.3695	27	18.51
T1_FOM_000000156475	8.2268	3184	0.0000	100.0000	3184	133	129	0.3659	8	3.66
T1_FOM_000000156476	6.7679	1034	0.0000	96.4217	997	35	35	0.2973	6	3.08
T1_FOM_000000156477	8.8367	8336	0.0000	100.0000	8336	367	370	0.3426	8	4.12
T1_FOM_000000156478	8.5043	1410	0.0000	99.2908	1400	60	60	0.3836	8	3.70
T1_FOM_000000156479	169.1590	1780	0.0000	100.0000	1780	1559	1464	0.4363	12	617.36
T1_FOM_000000156480	7.6135	4492	0.0000	99.5993	4474	170	172	0.3506	7	2.84
T1_FOM_000000156481	9.2491	8066	0.0000	99.8760	8056	378	368	0.3598	9	3.50
T1_FOM_000000156482	10.5729	3367	0.0000	100.0000	3367	180	176	0.3587	11	3.71
T1_FOM_000000156483	7.9979	1400	0.0000	100.0000	1400	56	56	0.3024	7	4.29
T1_FOM_000000156484	7.7107	1400	0.0000	100.0000	1400	53	55	0.3150	8	3.68
T1_FOM_000000156485	8.2809	2862	0.0000	100.0000	2862	116	121	0.3638	8	3.19
T1_FOM_000000156486	9.0199	1509	0.0000	100.0000	1509	68	68	0.2706	9	3.60
T1_FOM_000000156487	16.1277	1770	0.0000	100.0000	1770	144	142	0.3464	13	11.50
T1_FOM_000000156488	13.1480	1101	0.0000	100.0000	1101	72	73	0.3852	13	5.35
T1_FOM_000000156489	8.1782	7470	0.0000	100.0000	7470	304	307	0.3577	8	3.46
T1_FOM_000000156490	7.9154	1855	0.0000	100.0000	1855	73	74	0.2519	8	3.18
T1_FOM_000000156491	114.2338	1142	0.0000	100.0000	1142	650	654	0.3850	81	133.29
T1_FOM_000000156492	10.2352	1905	0.0000	100.0000	1905	98	97	0.4343	10	4.68
T1_FOM_000000156493	9.9649	1482	0.0000	98.6505	1462	72	76	0.3276	8	5.44
T1_FOM_000000156494	8.5457	4645	0.0000	99.6555	4629	197	200	0.3162	8	5.40
T1_FOM_000000156495	21.9643	1148	0.0000	99.2160	1139	120	132	0.4128	24	11.79
T1_FOM_000000156496	10.1247	5085	0.0000	99.9607	5083	265	250	0.3245	9	6.55
T1_FOM_000000156497	9.1099	1383	0.0000	100.0000	1383	64	62	0.4472	10	3.60
T1_FOM_000000156498	35.5468	1174	0.0000	98.2964	1154	218	199	0.3551	33	18.00
T1_FOM_000000156499	8.0637	3483	0.0000	100.0000	3483	143	138	0.2750	8	3.52
T1_FOM_000000156500	12.8533	1329	0.0000	100.0000	1329	82	89	0.3278	11	6.88
T1_FOM_000000156501	8.0170	1409	0.0000	100.0000	1409	57	56	0.3953	9	2.91
T1_FOM_000000156502	9.9032	1312	0.0000	100.0000	1312	64	66	0.2738	10	3.23
T1_FOM_000000156503	7.7612	1340	0.0000	99.7761	1337	53	51	0.3309	8	3.34
T1_FOM_000000156504	10.6287	1061	0.0000	100.0000	1061	58	55	0.3317	11	3.73
T1_FOM_000000156505	7.0610	1033	0.0000	100.0000	1033	37	36	0.2384	7	3.22
T1_FOM_000000156506	7.5802	2094	0.0000	100.0000	2094	82	77	0.2586	8	3.21
T1_FOM_000000156507	9.3757	15240	0.0000	99.9803	15237	714	715	0.3598	9	3.25
T1_FOM_000000156508	9.6205	7325	0.0000	100.0000	7325	350	355	0.3173	9	3.67
T1_FOM_000000156509	13.2872	1567	0.0000	97.7664	1532	102	106	0.3547	11	7.28
T1_FOM_000000156510	5.9626	1659	0.0000	100.0000	1659	50	49	0.3391	6	2.48
T1_FOM_000000156511	8.1262	3384	0.0000	100.0000	3384	136	139	0.2990	8	3.30
T1_FOM_000000156512	9.4444	7147	0.0000	99.6782	7124	337	338	0.3329	9	3.91
T1_FOM_000000156513	10.0751	3820	0.0000	100.0000	3820	193	192	0.3319	10	3.40
T1_FOM_000000156514	11.1866	2395	0.0000	100.0000	2395	136	132	0.3652	11	5.71
T1_FOM_000000156515	8.0723	1038	0.0000	98.4586	1022	43	41	0.3371	8	3.65
T1_FOM_000000156516	11.9764	2583	0.0000	100.0000	2583	156	154	0.3715	10	12.35
T1_FOM_000000156517	11.4529	2018	0.0000	100.0000	2018	113	118	0.3340	11	3.96
T1_FOM_000000156518	8.1480	2614	0.0000	99.8470	2610	105	108	0.3374	8	3.34
T1_FOM_000000156519	8.5080	2490	0.0000	99.9598	2489	109	103	0.3337	8	3.45
T1_FOM_000000156520	8.4383	3199	0.0000	100.0000	3199	132	138	0.3413	9	2.93
T1_FOM_000000156521	22.9689	5539	0.0000	100.0000	5539	629	644	0.4811	23	5.69
T1_FOM_000000156522	10.4757	3759	0.0000	100.0000	3759	196	198	0.4063	10	4.57
T1_FOM_000000156523	15.3954	1859	0.0000	100.0000	1859	142	144	0.3048	12	10.96
T1_FOM_000000156524	10.9650	1541	0.0000	100.0000	1541	82	87	0.3485	11	4.77
T1_FOM_000000156525	8.6670	1973	0.0000	99.5945	1965	86	85	0.3415	8	3.93
T1_FOM_000000156526	13.1811	1358	0.0000	100.0000	1358	94	85	0.4312	11	7.11
T1_FOM_000000156527	9.7727	4223	0.0000	100.0000	4223	206	207	0.3271	10	3.56
T1_FOM_000000156528	8.2710	2140	0.0000	100.0000	2140	88	89	0.2973	8	3.04
T1_FOM_000000156529	1381.3136	2832	0.0000	99.8941	2829	19527	19588	0.4252	11	2994.37
T1_FOM_000000156530	8.3245	6437	0.0000	100.0000	6437	266	270	0.3278	8	3.53
T1_FOM_000000156531	8.0374	2114	0.0000	97.5875	2063	85	85	0.3808	8	3.69
T1_FOM_000000156532	24.1096	1487	0.0000	98.5205	1465	174	184	0.3354	14	28.95
T1_FOM_000000156533	9.2613	6564	0.0000	100.0000	6564	307	301	0.3872	9	3.28
T1_FOM_000000156534	8.2594	2857	0.0000	100.0000	2857	119	117	0.3162	8	3.06
T1_FOM_000000156535	9.0708	1356	0.0000	99.3363	1347	62	61	0.3480	9	3.95
T1_FOM_000000156536	6.5895	1123	0.0000	100.0000	1123	37	37	0.3916	7	2.37
T1_FOM_000000156537	17.8162	1507	0.0000	99.9336	1506	130	139	0.3205	19	6.37
T1_FOM_000000156538	7.8810	4200	0.0000	100.0000	4200	165	166	0.3680	7	3.44
T1_FOM_000000156539	8.1395	1290	0.0000	100.0000	1290	52	53	0.3871	8	2.66
T1_FOM_000000156540	7.3757	1030	0.0000	100.0000	1030	37	39	0.2649	7	3.81
T1_FOM_000000156541	11.0488	1004	0.0000	93.3267	937	58	53	0.3765	11	4.90
T1_FOM_000000156542	8.7022	3492	0.0000	100.0000	3492	150	154	0.2195	8	3.29
T1_FOM_000000156543	8.5110	2174	0.0000	98.6661	2145	95	90	0.2801	8	3.66
T1_FOM_000000156544	30.0395	1115	0.0000	99.9103	1114	169	169	0.3137	27	17.87
T1_FOM_000000156545	8.1922	4235	0.0000	100.0000	4235	172	175	0.3812	8	3.11
T1_FOM_000000156546	8.2365	1518	0.0000	100.0000	1518	64	61	0.3785	8	2.80
T1_FOM_000000156547	9.2504	1881	0.0000	99.2557	1867	89	85	0.3404	9	3.35
T1_FOM_000000156548	9.1568	4280	0.0000	100.0000	4280	196	196	0.3366	9	3.25
T1_FOM_000000156549	8.2736	4218	0.0000	99.9763	4217	172	177	0.3663	8	3.26
T1_FOM_000000156550	6.9047	1070	0.0000	99.5327	1065	37	37	0.3827	7	3.70
T1_FOM_000000156551	10.9796	1031	0.0000	100.0000	1031	58	55	0.3210	10	4.18
T1_FOM_000000156552	9.2595	2678	0.0000	100.0000	2678	123	125	0.3085	10	4.07
T1_FOM_000000156553	15.8427	1837	0.0000	99.5645	1829	149	142	0.3482	13	13.91
T1_FOM_000000156554	9.1968	2337	0.0000	100.0000	2337	108	107	0.3509	9	3.40
T1_FOM_000000156555	10.1427	2691	0.0000	100.0000	2691	138	135	0.3342	9	4.84
T1_FOM_000000156556	7.1085	1871	0.0000	100.0000	1871	66	67	0.3843	7	3.07
T1_FOM_000000156557	15.9292	1694	0.0000	100.0000	1694	139	131	0.3637	14	9.01
T1_FOM_000000156558	9.7612	3505	0.0000	100.0000	3505	168	174	0.3711	8	5.89
T1_FOM_000000156559	8.4132	2280	0.0000	100.0000	2280	100	92	0.3522	8	3.58
T1_FOM_000000156560	8.5119	2573	0.0000	100.0000	2573	111	108	0.3687	8	3.18
T1_FOM_000000156561	10.3869	1760	0.0000	99.5455	1752	89	94	0.2919	9	6.72
T1_FOM_000000156562	8.9846	1559	0.0000	100.0000	1559	69	71	0.3450	8	4.00
T1_FOM_000000156563	7.2025	3635	0.0000	100.0000	3635	131	131	0.2914	7	3.12
T1_FOM_000000156564	10.4018	1568	0.0000	99.0434	1553	83	80	0.2606	9	6.04
T1_FOM_000000156565	14.9928	1386	0.0000	100.0000	1386	95	113	0.3318	10	15.46
T1_FOM_000000156566	8.8390	3677	0.0000	100.0000	3677	164	161	0.3865	8	3.70
T1_FOM_000000156567	9.5157	1945	0.0000	100.0000	1945	93	92	0.3435	8	4.74
T1_FOM_000000156568	9.0171	1343	0.0000	99.1809	1332	63	58	0.2881	7	6.92
T1_FOM_000000156569	7.4618	1139	0.0000	98.0685	1117	43	42	0.3180	7	3.91
T1_FOM_000000156570	10.8900	1027	0.0000	99.6105	1023	56	56	0.5078	10	5.05
T1_FOM_000000156571	13.1741	1338	0.0000	100.0000	1338	84	93	0.2905	10	12.71
T1_FOM_000000156572	11.6718	1173	0.0000	100.0000	1173	67	70	0.3270	12	3.69
T1_FOM_000000156573	9.2458	2185	0.0000	100.0000	2185	101	101	0.3401	10	3.44
T1_FOM_000000156574	7.6355	1624	0.0000	100.0000	1624	62	62	0.2523	8	2.79
T1_FOM_000000156575	6.7733	1756	0.0000	99.6583	1750	60	59	0.3718	7	2.97
T1_FOM_000000156576	7.8304	2695	0.0000	100.0000	2695	104	107	0.2756	8	2.35
T1_FOM_000000156577	23.4052	2401	0.0000	99.9584	2400	273	289	0.4213	11	24.04
T1_FOM_000000156578	9.8890	1505	0.0000	100.0000	1505	69	80	0.3632	10	3.87
T1_FOM_000000156579	8.0746	3069	0.0000	99.8371	3064	125	123	0.3335	8	2.68
T1_FOM_000000156580	7.8809	1142	0.0000	100.0000	1142	46	44	0.3684	8	3.62
T1_FOM_000000156581	7.2141	1289	0.0000	99.8448	1287	45	48	0.3243	7	3.32
T1_FOM_000000156582	16.7785	1413	0.0000	96.9568	1370	127	111	0.4807	9	17.05
T1_FOM_000000156583	7.3561	2772	0.0000	100.0000	2772	101	103	0.3542	7	2.46
T1_FOM_000000156584	22.8812	1010	0.0000	99.9010	1009	117	114	0.3533	24	9.13
T1_FOM_000000156585	26.9138	1705	0.0000	100.0000	1705	234	226	0.3324	20	19.20
T1_FOM_000000156586	8.5997	2221	0.0000	100.0000	2221	97	94	0.3525	8	3.86
T1_FOM_000000156587	7.6496	2089	0.0000	99.8564	2086	76	84	0.2609	8	2.97
T1_FOM_000000156588	8.0331	2873	0.0000	99.9652	2872	116	115	0.3344	8	2.93
T1_FOM_000000156589	9.5134	1272	0.0000	100.0000	1272	60	61	0.3526	10	3.49
T1_FOM_000000156590	10.5513	2291	0.0000	100.0000	2291	128	114	0.3538	8	8.81
T1_FOM_000000156591	17.2070	1517	0.0000	100.0000	1517	133	128	0.2922	10	18.14
T1_FOM_000000156592	7.3076	1177	0.0000	100.0000	1177	43	43	0.2962	7	3.02
T1_FOM_000000156593	11.8829	1119	0.0000	100.0000	1119	67	66	0.3528	12	4.12
T1_FOM_000000156594	9.7437	15918	0.0000	99.9686	15913	773	778	0.3635	9	3.51
T1_FOM_000000156595	11.0539	3600	0.0000	99.6111	3586	194	204	0.2610	10	5.62
T1_FOM_000000156596	15.7903	2418	0.0000	100.0000	2418	180	202	0.3616	9	18.98
T1_FOM_000000156597	11.4824	1165	0.0000	100.0000	1165	65	69	0.3810	10	5.83
T1_FOM_000000156598	7.2818	1771	0.0000	99.9435	1770	65	64	0.3082	8	2.92
T1_FOM_000000156599	11.0397	1385	0.0000	100.0000	1385	77	76	0.2793	9	7.88
T1_FOM_000000156600	9.1047	12563	0.0000	100.0000	12563	573	571	0.3733	9	3.05
T1_FOM_000000156601	8.4460	6417	0.0000	100.0000	6417	270	272	0.3498	8	2.74
T1_FOM_000000156602	13.0950	2053	0.0000	99.9513	2052	126	143	0.3194	10	10.41
T1_FOM_000000156603	15.0803	2042	0.0000	99.9021	2040	149	159	0.3174	15	6.20
T1_FOM_000000156604	8.7390	2425	0.0000	100.0000	2425	103	109	0.3538	8	3.91
T1_FOM_000000156605	18.4640	1013	0.0000	99.7038	1010	108	80	0.4666	12	16.82
T1_FOM_000000156606	12.8875	1342	0.0000	98.8823	1327	94	79	0.3463	11	7.44
T1_FOM_000000156607	20.2478	1251	0.0000	100.0000	1251	139	115	0.2426	21	7.26
T1_FOM_000000156608	9.1555	4379	0.0000	99.3834	4352	200	201	0.3435	9	3.48
T1_FOM_000000156609	8.0250	4723	0.0000	99.9788	4722	183	196	0.3090	8	3.10
T1_FOM_000000156610	9.2779	5215	0.0000	100.0000	5215	243	241	0.2980	9	3.55
T1_FOM_000000156611	6.0331	1059	0.0000	100.0000	1059	32	32	0.2716	6	2.35
T1_FOM_000000156612	8.2757	3468	0.0000	99.6540	3456	143	144	0.2806	8	3.47
T1_FOM_000000156613	9.2465	2389	0.0000	99.9163	2387	110	111	0.3457	9	3.17
T1_FOM_000000156614	8.1679	1959	0.0000	100.0000	1959	79	81	0.3616	8	3.37
T1_FOM_000000156615	10.6342	4243	0.0000	99.8822	4238	229	222	0.3457	10	4.42
T1_FOM_000000156616	10.4680	8152	0.0000	99.9141	8145	427	425	0.3357	10	4.36
T1_FOM_000000156617	7.0054	1670	0.0000	100.0000	1670	58	59	0.3177	7	2.54
T1_FOM_000000156618	8.3217	1716	0.0000	100.0000	1716	72	71	0.3740	8	2.53
T1_FOM_000000156619	10.4053	1663	0.0000	99.2183	1650	86	87	0.3110	10	3.88
T1_FOM_000000156620	7.4131	2411	0.0000	99.9585	2410	89	90	0.3821	7	3.79
T1_FOM_000000156621	16.9945	1093	0.0000	100.0000	1093	94	92	0.3608	17	8.46
T1_FOM_000000156622	9.4163	2347	0.0000	100.0000	2347	111	110	0.3605	9	3.01
T1_FOM_000000156623	10.0297	5119	0.0000	100.0000	5119	264	250	0.3048	8	6.21
T1_FOM_000000156624	9.8442	1939	0.0000	99.7421	1934	94	97	0.3365	10	3.30
T1_FOM_000000156625	43.7358	1003	0.0000	100.0000	1003	216	223	0.3244	31	29.35
T1_FOM_000000156626	9.1851	4377	0.0000	99.5888	4359	198	204	0.3380	9	4.15
T1_FOM_000000156627	22.4711	1161	0.0000	100.0000	1161	126	135	0.3403	20	11.36
T1_FOM_000000156628	9.3320	2807	0.0000	100.0000	2807	136	126	0.3549	9	2.51
T1_FOM_000000156629	17.0989	1274	0.0000	100.0000	1274	132	86	0.3191	9	22.30
T1_FOM_000000156630	10.8704	1150	0.0000	100.0000	1150	66	59	0.4076	10	6.58
T1_FOM_000000156631	11.3298	1959	0.0000	99.4385	1948	111	111	0.3959	10	6.93
T1_FOM_000000156632	14.1690	2095	0.0000	100.0000	2095	152	145	0.2624	14	5.78
T1_FOM_000000156633	11.1230	3603	0.0000	99.8612	3598	199	202	0.3104	10	4.67
T1_FOM_000000156634	10.6985	1121	0.0000	99.1079	1111	57	63	0.3363	10	7.00
T1_FOM_000000156635	6.9632	1034	0.0000	100.0000	1034	36	36	0.2657	7	2.70
T1_FOM_000000156636	7.7594	5271	0.0000	99.6585	5253	206	203	0.3133	8	3.07
T1_FOM_000000156637	9.8784	1192	0.0000	98.6577	1176	57	61	0.2866	10	4.89
T1_FOM_000000156638	10.7484	2373	0.0000	99.2836	2356	126	129	0.3585	11	4.54
T1_FOM_000000156639	8.1967	1464	0.0000	100.0000	1464	58	62	0.3102	8	3.36
T1_FOM_000000156640	9.6298	1483	0.0000	99.0560	1469	69	74	0.3056	10	4.38
T1_FOM_000000156641	11.7124	1836	0.0000	100.0000	1836	107	108	0.2663	11	4.81
T1_FOM_000000156642	102.4711	1955	0.0000	100.0000	1955	1037	964	0.4010	11	199.72
T1_FOM_000000156643	5.8600	1007	0.0000	100.0000	1007	30	29	0.3329	6	2.88
T1_FOM_000000156644	8.8065	5721	0.0000	100.0000	5721	255	249	0.3804	9	3.45
